UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
19689720,4320659,06/11/2020,10:32,eeeb09e8-8fee-4eb8-9ad5-362ff112e754,NY,Station Wagon/Sport Utility Vehicle,LINC -CAR/SUV,,2019,West,1,M,Licensed,NY,Making Left Turn,No Damage,No Damage,,,,N,,Unspecified,Unspecified
19689643,4320658,06/03/2020,16:03,b711543a-2f45-4b4a-9b1e-e6de7a2cb72f,FL,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,9999,Northwest,1,M,Licensed,NY,Backing,Center Back End,No Damage,,,,N,,Backing Unsafely,Driver Inattention/Distraction
19689634,4320657,06/03/2020,10:15,241a940d-4dc0-493a-b78c-999e903033d4,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2016,Unknown,0,,,,Parked,Left Front Bumper,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,Left Rear Bumper,N,,Unspecified,Unspecified
19689633,4320657,06/03/2020,10:15,baee41c0-2541-4f13-b4b9-6b720da6fbcc,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2010,South,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,Left Rear Bumper,N,,Fell Asleep,Unspecified
19689632,4320657,06/03/2020,10:15,a7e3b93e-a96a-4fb1-b3e0-592d7c3fd3e2,NY,Sedan,NISS -CAR/SUV,,2016,North,1,M,,NY,Going Straight Ahead,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,Left Front Bumper,Left Rear Bumper,N,,Unspecified,Unspecified
19689852,4320656,06/10/2020,3:16,e388bee4-4925-4680-b7ce-ba1cbda82107,PA,,,,,West,1,,,,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,,Driver Inattention/Distraction,Driver Inexperience
19689851,4320656,06/10/2020,3:16,f8ef63f5-2c00-450d-a5d4-c3f5d66cc4db,NY,Sedan,HOND -CAR/SUV,,2020,West,0,,,,Parked,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,,Unspecified,Unspecified
19689850,4320656,06/10/2020,3:16,2300c70b-7c8b-4f54-b909-c34edcf24eb0,NY,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2006,West,0,,,,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Side Doors,Center Front End,Left Front Bumper,N,,Unspecified,Unspecified
19689927,4320655,06/16/2020,14:00,252af57a-b301-465b-baea-50a78f88dfa7,,,,,,Unknown,,,,,,No Damage,No Damage,No Damage,No Damage,No Damage,Unspecified,,Following Too Closely,Unspecified
19689926,4320655,06/16/2020,14:00,b5876fb4-4ea9-440e-80f1-8bfdb90a733a,NY,Sedan,TOYT -CAR/SUV,,2019,Unknown,0,,,,Parked,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,No Damage,N,,Unspecified,Unspecified
19689923,4320654,06/16/2020,7:00,7223c280-7c05-4a8f-8e77-396f441c1e20,NJ,,,,,North,,,,,Going Straight Ahead,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Following Too Closely,Unsafe Speed
19689922,4320654,06/16/2020,7:00,f37ac201-2080-4ee5-b91e-7e198fca9163,NY,Sedan,TOYT -CAR/SUV,,2006,North,0,M,Licensed,NY,Parked,Right Rear Bumper,Right Rear Bumper,No Damage,No Damage,No Damage,N,,Other Vehicular,Other Vehicular
19689659,4320653,06/05/2020,4:30,891ab468-6745-4880-ab1d-5a02ae4447f7,NY,Van,Chevorlet,,2012,South,8,M,Licensed,NY,Making U Turn,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19689642,4320652,06/04/2020,19:45,1b7a5bd9-0104-4d50-8727-6675e8e85a9b,NY,Taxi,TOYT -CAR/SUV,,2014,West,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Left Front Bumper,Right Front Bumper,,,N,,Driver Inattention/Distraction,Unspecified
19689641,4320652,06/04/2020,19:45,b7dcce83-d8a0-4e79-a42f-d71bd258749d,NJ,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2019,South,1,M,Licensed,NY,Going Straight Ahead,Left Side Doors,Left Rear Quarter Panel,,,,N,,Driver Inattention/Distraction,Unspecified
19689628,4320651,06/02/2020,15:30,814c10ec-a314-4c56-a368-72895444bf1a,,,,,,East,1,,,,Going Straight Ahead,No Damage,No Damage,,,,N,,Unspecified,Unspecified
19689710,4320650,06/11/2020,18:13,2fafbcb2-c8cf-4503-a8d2-3fb52aed1814,NY,Sedan,TOYT -CAR/SUV,,1998,South,1,F,,NY,Going Straight Ahead,Other,Other,,,,N,,Unspecified,Unspecified
19689679,4320649,06/09/2020,13:00,ff33e74b-2020-45e5-a67e-afe79442d2cf,NY,Taxi,LEXS -CAR/SUV,,2017,North,3,M,Licensed,NY,Stopped in Traffic,Center Back End,Left Rear Bumper,,,,N,,Unspecified,Unspecified
19689678,4320649,06/09/2020,13:00,b7426e0a-e14e-461a-a11e-cdc664feca47,NY,Station Wagon/Sport Utility Vehicle,LEXS -CAR/SUV,,2018,North,2,M,Licensed,NY,Stopped in Traffic,Center Back End,Left Rear Bumper,Left Front Bumper,Center Front End,Right Front Bumper,N,,Driver Inattention/Distraction,Unspecified
19689677,4320649,06/09/2020,13:00,abe0eafa-093e-4e7a-bac9-a3b023170228,NY,Van,FORD-TRUCK/BUS,,2011,North,1,M,Licensed,NY,Stopped in Traffic,Left Front Bumper,Center Front End,Right Front Bumper,,,N,,Driver Inattention/Distraction,Unspecified
19689886,4320648,06/12/2020,14:00,638090cf-f548-4b65-9b23-f443ec646a12,OH,Sedan,MERZ -CAR/SUV,,2019,West,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,N,,Driver Inattention/Distraction,Following Too Closely
19689885,4320648,06/12/2020,14:00,f03cf62d-5771-44c0-aa50-0b1b63412a45,NY,Station Wagon/Sport Utility Vehicle,HYUN -CAR/SUV,,2018,West,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Center Back End,,,N,,Driver Inattention/Distraction,Following Too Closely
19689884,4320648,06/12/2020,14:00,05878be4-3018-466e-8719-a70a3c87434d,FL,Pick-up Truck,DODG -CAR/SUV,,2004,West,2,M,Licensed,NY,Slowing or Stopping,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,,Driver Inattention/Distraction,Unsafe Speed
19689854,4320647,06/11/2020,0:00,1dd9d374-e95c-4cb0-a2f7-017a0194eb1d,PA,Sedan,HOND -CAR/SUV,,2011,East,1,M,Permit,NY,Going Straight Ahead,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,Unspecified,,Driver Inexperience,Unspecified
19689853,4320647,06/11/2020,0:00,03e4bf8d-ebfc-48e3-9420-c2e918e54692,NY,Station Wagon/Sport Utility Vehicle,AUDI -CAR/SUV,,2007,East,1,F,Licensed,NY,Going Straight Ahead,Center Back End,Right Rear Bumper,Left Rear Bumper,,,N,,Unspecified,Unspecified
19689802,4320646,06/06/2020,22:46,ed9a9d35-b2b1-4b69-9ba8-1b89b4b79281,,Bike,,,,East,1,M,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Traffic Control Disregarded,Unspecified
19689801,4320646,06/06/2020,22:46,98fe7141-2957-4a64-82bc-23f5307392a2,NY,Sedan,FORD -CAR/SUV,,2010,South,1,M,Unlicensed,,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,,Driver Inexperience,Unspecified
19689941,4320645,06/16/2020,1:05,a2d22038-2f2c-4102-9d4a-4dc9b1f2a2ff,NY,Station Wagon/Sport Utility Vehicle,BMW -CAR/SUV,,2008,North,0,,,,Parked,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
19689940,4320645,06/16/2020,1:05,8e162fff-526c-4b55-b6f6-8b00dcc76151,NJ,Sedan,CADI -CAR/SUV,,2006,North,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,Center Back End,,,Unspecified,,Unspecified,Unspecified
19689939,4320645,06/16/2020,1:05,edd81cdf-38ee-4986-a343-42517a62efab,NY,Sedan,,,2011,North,1,M,Licensed,NY,Making Left Turn,Left Front Bumper,Left Front Bumper,Center Front End,,,N,,Unsafe Speed,Unspecified
19689898,4320644,06/13/2020,0:20,47c34546-640a-404f-ae7e-3cc89fc1aea2,,,,,,,,,,,,Right Front Quarter Panel,Right Front Quarter Panel,,,,Unspecified,,,
19689897,4320644,06/13/2020,0:20,c78bd0ae-35f5-4fe6-b8de-8151252446e6,NY,Sedan,SUBA -CAR/SUV,,2017,South,1,M,Licensed,NY,Parked,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,,,N,,Unspecified,Unspecified
19689892,4320643,06/12/2020,22:15,51b5792e-bd03-45f3-8fa9-eaaf00e8366f,,,,,,,,,,,,,,,,,Unspecified,,,
19689891,4320643,06/12/2020,22:15,0e33ee20-d1b1-46e4-b584-edb4935e98d7,NY,Sedan,TOYT -CAR/SUV,,2014,West,1,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Bumper,,,N,,Unspecified,Unspecified
19689919,4320642,06/15/2020,11:00,21f099a9-3ac2-4a45-be61-a01230085c0e,,,,,,,,,,,,,,,,,Unspecified,,,
19689918,4320642,06/15/2020,11:00,349cddbf-fb1e-4053-96cc-9c27da73cea4,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2018,South,0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified
19690039,4320641,06/14/2020,20:45,c57ebe98-a12f-4c8d-b8fd-e371ad60e226,,,,,,East,1,,,,Backing,Center Back End,Center Back End,,,,N,,Backing Unsafely,Unspecified
19690038,4320641,06/14/2020,20:45,7deee5c9-4e17-4179-9f33-c3328b64a5b1,NY,Taxi,TOYT -CAR/SUV,,2017,East,0,,,,Parked,Center Front End,Center Front End,Right Front Bumper,,,N,,Unspecified,Unspecified
19689908,4320640,06/14/2020,15:45,7411b500-15e4-4bc9-a72f-b037289f03cd,NY,Sedan,HOND -CAR/SUV,,2018,West,1,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Side Doors,Left Rear Bumper,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
19689907,4320640,06/14/2020,15:45,5a515b63-570f-4c97-86dd-5ff3bf10b138,NY,Sedan,HOND -CAR/SUV,,2015,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Right Side Doors,,N,,Driver Inattention/Distraction,Unsafe Lane Changing
19689906,4320640,06/14/2020,15:45,5019c730-b009-4331-9943-04ceb7ace2bc,NJ,Sedan,HOND -CAR/SUV,,2013,West,2,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Left Side Doors,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
19689905,4320639,06/13/2020,20:45,96ec3125-f294-48ff-a4eb-bca1715119be,NY,Station Wagon/Sport Utility Vehicle,VOLK -CAR/SUV,,2018,North,0,,,,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Side Doors,Left Front Quarter Panel,,N,,Unspecified,Unspecified
19689904,4320639,06/13/2020,20:45,a877d710-449a-452e-94b5-fa500d44bcea,NY,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2016,North,1,M,Licensed,NY,Going Straight Ahead,Left Side Doors,Left Side Doors,,,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
19689903,4320639,06/13/2020,20:45,49510d2a-4d30-4c9b-a2e0-2fc039f44329,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2019,North,2,M,Licensed,NY,Starting in Traffic,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Right Front Quarter Panel,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
19689811,4320638,06/08/2020,9:41,3429a5f6-f1f3-46e3-b3bc-a524394f14ae,,,,,,,,,,,,,,,,,Unspecified,,,
19689810,4320638,06/08/2020,9:41,aef32603-d04e-4883-b911-03348a9f0356,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2014,East,0,M,Licensed,NY,Parked,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19689828,4320637,06/08/2020,23:30,fdc358f5-0757-4b1a-8e4f-1ed6d07d5826,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2010,East,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Unspecified
19689827,4320637,06/08/2020,23:30,1dea20ff-3c7f-4eed-aa63-a6b5d9f99ee3,NY,Station Wagon/Sport Utility Vehicle,INFI -CAR/SUV,,2012,East,1,F,Licensed,NY,Other*,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,,Unspecified,Unspecified
19689955,4320636,06/16/2020,11:54,524f3eea-3664-44d7-9081-8a4c8cae13c2,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2006,East,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Unspecified,Unspecified
19689954,4320636,06/16/2020,11:54,7782ee7d-6346-4eab-9922-d0490769c041,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2020,East,3,M,,,Stopped in Traffic,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
19689865,4320635,06/11/2020,8:20,a07124f2-7a1a-4d35-af2b-6fedd0d3c339,,Sedan,,,,West,1,,,,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,,,N,,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
19689864,4320635,06/11/2020,8:20,0da2cfd5-6c36-43a2-957d-d27464fbbbc3,,Bike,,,,East,1,M,,,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Center Front End,,,N,,Unspecified,Unspecified
19689788,4320634,06/04/2020,17:25,ec75f2e1-3c10-45df-9534-2debffeb79e2,NY,Pick-up Truck,TOYT -CAR/SUV,,2011,West,1,M,Licensed,NY,Parked,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Obstruction/Debris,Unspecified
19689787,4320634,06/04/2020,17:25,7b510774-fd3e-4868-bde3-2cb3eaca6c05,NY,Sedan,MERZ -CAR/SUV,,2014,North,1,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,Left Side Doors,No Damage,No Damage,N,,Unspecified,Unspecified
19691018,4320633,06/15/2020,12:38,74c2a88e-0787-4957-8dfa-c1f5e87d3f46,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2012,West,1,M,Licensed,NY,Slowing or Stopping,Right Front Bumper,Right Front Bumper,,,,N,,Driver Inattention/Distraction,Unspecified
19691017,4320633,06/15/2020,12:38,723e6fc7-bc4f-47be-bb17-2ae1692a163c,NY,Sedan,NISS -CAR/SUV,,2019,West,1,M,Licensed,NY,Merging,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Driver Inattention/Distraction,Unspecified
19689855,4320632,06/11/2020,17:04,30fb3f11-06f6-41db-bcad-737e4cf7c6a5,NJ,Sedan,MERZ -CAR/SUV,,1995,South,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,,Other Vehicular,Unspecified
19689913,4320631,06/14/2020,0:18,b166da70-6188-48bf-8303-dd3b56fe4496,,,,,,,,,,,,,,,,,Unspecified,,,
19689845,4320630,06/10/2020,18:00,b36cfaa4-510f-4626-a216-51688fc54d49,NY,Garbage or Refuse,ISU-TRUCK/BUS,,2020,North,1,M,Licensed,NY,Backing,No Damage,No Damage,No Damage,No Damage,No Damage,N,,Backing Unsafely,Driver Inattention/Distraction
19689844,4320630,06/10/2020,18:00,3f32afdc-6376-4111-baa5-fc5bb0266822,NY,Station Wagon/Sport Utility Vehicle,GMC -CAR/SUV,,2015,North,1,F,Licensed,NY,Going Straight Ahead,Left Side Doors,Left Front Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19689912,4320629,06/14/2020,17:50,f47fd399-ebb1-4dc7-983e-636723a4a1b7,NY,Sedan,TOYT -CAR/SUV,,2015,South,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
19689911,4320629,06/14/2020,17:50,55b1dc5c-bfa3-4517-b2bc-dc53e36b930f,CT,Motorcycle,HD -MCL,,2003,South,1,M,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,,,,Unspecified,,Unspecified,Unspecified
19689902,4320628,06/13/2020,13:57,7435c29f-d589-4eb8-bdc5-bb75573274b1,NY,Sedan,HOND -CAR/SUV,,2005,North,1,M,Unlicensed,,Going Straight Ahead,Left Front Bumper,Left Front Bumper,,,,N,,Unspecified,Alcohol Involvement
19689901,4320628,06/13/2020,13:57,4d1ffd1f-512c-4fa2-8630-ba2ee40a8556,NY,Sedan,HOND -CAR/SUV,,2006,North,3,M,Licensed,CT,Parked,Right Rear Bumper,Right Rear Bumper,,,,N,,Unspecified,Unspecified
19689869,4320627,06/11/2020,18:10,4d59a9b3-3e08-46cf-af7c-3b1c5764d0b9,,,,,,,,,,,,,,,,,Unspecified,,,
19689868,4320627,06/11/2020,18:10,6ab9b841-21b3-4d91-af74-e298a949315a,NY,Sedan,HOND -CAR/SUV,,2017,East,1,M,Licensed,CT,Making Right Turn,Left Front Bumper,Left Front Bumper,,,,N,,Unspecified,Unspecified
19689953,4320626,06/16/2020,11:00,a28f85cd-5240-48b0-8ad4-6b5787e50539,NJ,Box Truck,,,2012,North,0,M,Licensed,NJ,Entering Parked Position,No Damage,No Damage,,,,Unspecified,,Driver Inattention/Distraction,Passenger Distraction
19689952,4320626,06/16/2020,11:00,72ddef6e-b0c9-4128-b726-b8601f51e795,NY,Station Wagon/Sport Utility Vehicle,CHRY -CAR/SUV,,2014,North,0,M,Licensed,NY,Parked,Right Front Bumper,Right Front Bumper,Center Front End,Left Front Bumper,,N,,Unspecified,Unspecified
19689581,4320625,06/07/2020,16:00,f84deb1a-61e6-436d-ae54-792b1cb1baf2,NY,Sedan,KIA -CAR/SUV,,2012,Southwest,1,M,Licensed,NY,Making Right Turn,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Left Front Bumper,,N,,Alcohol Involvement,Unsafe Lane Changing
19689580,4320625,06/07/2020,16:00,2e1799b9-58c6-455e-9c96-ef179ef3d474,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2020,East,3,F,,,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,Left Side Doors,,N,,Unspecified,Unspecified
19689861,4320624,06/11/2020,18:30,359a30e6-c855-4bae-990e-7de146f1cf0c,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2007,West,1,M,Unlicensed,,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,,Alcohol Involvement,Driver Inattention/Distraction
19689860,4320624,06/11/2020,18:30,2589904c-c16e-48f9-9d4b-3270c80fd9d0,NY,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2011,West,2,F,Licensed,NY,Parked,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,,,N,,Unspecified,Unspecified
19689831,4320623,06/09/2020,23:20,9e3a6931-8ee7-44ab-a64d-e2d457a9d063,NY,Sedan,ACUR -CAR/SUV,,2016,North,1,,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Traffic Control Disregarded,Unspecified
19689830,4320623,06/09/2020,23:20,5362ad43-2aed-461a-bab8-caaa3cea23ff,NY,Sedan,TOYT -CAR/SUV,,2011,North,0,F,Licensed,NY,Parked,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,,Unspecified,Unspecified
19689829,4320623,06/09/2020,23:20,cc88f825-5cab-4aee-8c86-51febf14573b,NY,Sedan,INFI -CAR/SUV,,2006,East,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,,Unspecified,Unspecified
19689925,4320622,06/15/2020,14:12,29bffa1f-9c5d-46e2-ba85-f6d6b53ba26b,,,,,,,,,,,,,,,,,Unspecified,,,
19689924,4320622,06/15/2020,14:12,25711e10-a90e-439e-ae20-86dc730fc50f,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2016,East,0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified
19689835,4320621,06/10/2020,16:45,73c546c0-4433-42f0-9d79-626b21ebf42f,,,,,,,,,,,Other*,,,,,,Unspecified,,,
19689834,4320621,06/10/2020,16:45,60cdbc7d-92da-4fcd-bfcc-4627d8302af8,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2008,East,0,,,,Parked,Left Rear Quarter Panel,Left Side Doors,Left Front Quarter Panel,,,N,,Unspecified,Unspecified
19689794,4320620,06/05/2020,15:40,8f3a972a-e8ea-4bb7-83ae-d0dd3e26ec92,,,,,,,,,,,,,,,,,Unspecified,,,
19689793,4320620,06/05/2020,15:40,71223085-7aa6-4c51-883e-48a53796d2d6,NY,Sedan,MERZ -CAR/SUV,,2015,North,0,,,,Parked,Left Rear Bumper,Left Side Doors,Left Rear Bumper,Left Rear Quarter Panel,Left Front Quarter Panel,N,,Unspecified,Unspecified
19689933,4320619,06/15/2020,11:00,b0e58c3a-3fea-4f08-85dd-34c394b02e61,,,,,,,,,,,,,,,,,Unspecified,,,
19689932,4320619,06/15/2020,11:00,222b8112-0e7f-473b-a5b0-5f2816d67c07,NY,Sedan,VOLK -CAR/SUV,,2004,North,0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified
19689878,4320618,06/12/2020,8:30,313c5496-bf42-4ad6-a197-2d0389d23c97,,Bike,,,,West,1,M,,,Going Straight Ahead,Right Side Doors,No Damage,No Damage,No Damage,No Damage,N,,Traffic Control Disregarded,Unspecified
19689877,4320618,06/12/2020,8:30,b6ff7c4c-9fc7-4222-82db-06844c979f4e,NY,Bus,ORION,,2009,South,1,F,Licensed,NY,Going Straight Ahead,Center Front End,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19689779,4320617,06/03/2020,18:10,797f2fd4-61a6-4077-bde0-4c0ec3b38a54,,Bike,,,,West,1,M,Licensed,NY,Going Straight Ahead,No Damage,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19689778,4320617,06/03/2020,18:10,77653911-6b35-4796-bb7a-6f1e33880ad5,NY,Sedan,HOND -CAR/SUV,,2016,North,,,,,Going Straight Ahead,Left Front Bumper,Other,,,,N,,Driver Inattention/Distraction,Passing Too Closely
19689804,4320616,06/07/2020,21:01,bb2a83e9-a83c-468f-8553-2398ad1bc909,NY,Sedan,TOYT -CAR/SUV,,1999,East,1,M,Licensed,NY,Entering Parked Position,Right Rear Bumper,Right Rear Bumper,,,,N,,Unspecified,Unspecified
19689803,4320616,06/07/2020,21:01,eccf8817-357b-4bcf-85a3-3a235f83553b,CT,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2008,East,0,F,Licensed,CT,Parked,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified
19689929,4320615,06/15/2020,17:50,f1b8b980-63dd-4669-8913-73dd3270e6a6,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2019,East,1,F,Licensed,NM,Going Straight Ahead,Center Front End,No Damage,No Damage,No Damage,No Damage,N,,Following Too Closely,Unspecified
19689928,4320615,06/15/2020,17:50,bac4d5bf-2596-4c4e-9350-0cc185a82aa2,NY,Sedan,BUIC -CAR/SUV,,2015,East,1,F,Licensed,NY,Slowing or Stopping,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19689849,4320614,06/11/2020,15:00,e2ea5b00-ef3f-4dec-aae7-e746082b7220,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2017,South,1,,,,Making Left Turn,Center Front End,,,,,N,,Turning Improperly,Unsafe Lane Changing
19689848,4320614,06/11/2020,15:00,d787b833-41cd-4de0-a396-5a4ad3701369,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2018,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,No Damage,No Damage,N,,Unspecified,Unspecified
19689833,4320613,06/10/2020,9:05,21a66e4b-b822-45a6-9e9e-a58e81e2889e,NY,Van,Freight,,2008,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,,,,N,,Driver Inattention/Distraction,Unspecified
19689832,4320613,06/10/2020,9:05,874eb1a6-f6a1-44f2-ba6e-890404d694e9,NY,Sedan,NISS -CAR/SUV,,2012,West,1,M,Licensed,NY,Going Straight Ahead,Left Rear Bumper,Left Rear Bumper,,,,N,,Unspecified,Unspecified
19689826,4320612,06/08/2020,19:19,edef0ba2-12ca-447c-8a95-ca207ab569fe,NY,Sedan,HOND -CAR/SUV,,2015,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
19689825,4320612,06/08/2020,19:19,95bdf197-bd00-4350-a255-c878b5156ace,,Bike,,,,West,1,M,,,Passing,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
19689820,4320611,06/08/2020,17:50,d94fb082-56a6-4a48-9e95-a8d4ddad26e6,,Motorcycle,,,,West,1,M,Unlicensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Unsafe Speed,Unspecified
19689915,4320610,06/15/2020,11:00,276e3591-1e46-4e20-b5fa-df4365fe0562,NY,POWER SHOV,CATER,,2011,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,,Driver Inattention/Distraction,Following Too Closely
19689914,4320610,06/15/2020,11:00,8a23d469-6c10-4452-a367-a8cd62fae71d,NY,Station Wagon/Sport Utility Vehicle,BMW -CAR/SUV,,2018,West,0,F,Licensed,NY,Parked,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Left Side Doors,Center Front End,N,,Unspecified,Unspecified
